罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,会津町,2019-07-26,18,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,会津町,2019-07-29,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,会津町,2019-08-03,19,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,会津町,2019-09-21,17,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,会津町,2019-09-28,07,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,会津町,2019-09-28,17,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,内浜町,2019-01-22,18,その他の住宅（３階建て以下共同住宅等）,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,海岸通,2019-08-03,17,道路上,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,海岸通,2019-08-12,18,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,住吉１丁目,2019-08-09,19,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,住吉２丁目,2019-08-16,23,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,住吉２丁目,2019-09-09,21,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,祓川１丁目,2019-08-03,20,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,松江町,2019-02-10,08,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,松江町,2019-07-02,14,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,三杉町,2019-02-01,17,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,三杉町,2019-06-16,17,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,三杉町,2019-08-26,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,三津３丁目,2018-12-26,05,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,元町,2019-07-05,08,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,古三津２丁目,2019-12-03,01,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,古三津３丁目,2019-02-20,14,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,みつ交番,382019,愛媛県,松山市,古三津６丁目,2019-10-22,18,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,高浜交番,382019,愛媛県,松山市,高浜町３丁目,2019-05-24,15,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,高浜交番,382019,愛媛県,松山市,港山町,2019-08-04,09,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,吉田浜交番,382019,愛媛県,松山市,富久町,2019-02-09,18,一戸建住宅,20歳代,大学生,施錠せず
窃盗,自転車盗,松山西,吉田浜交番,382019,愛媛県,松山市,富久町,2019-05-24,20,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,北斎院町,2019-11-01,00,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,北斎院町,2019-11-30,13,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,空港通３丁目,2019-02-10,18,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,空港通６丁目,2019-08-21,21,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,空港通６丁目,2019-09-08,15,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,空港通７丁目,2019-09-19,23,４階建て以上共同住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,別府町,2018-12-23,11,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,別府町,2019-08-11,19,４階建て以上共同住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,山西町,2019-03-01,18,一戸建住宅,10歳代,その他,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,山西町,2019-03-26,16,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,山西町,2019-04-25,00,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,味生交番,382019,愛媛県,松山市,山西町,2019-09-08,18,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,久枝交番,382019,愛媛県,松山市,東長戸２丁目,2019-07-20,00,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,久枝交番,382019,愛媛県,松山市,東長戸３丁目,2019-05-27,21,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,久枝交番,382019,愛媛県,松山市,青葉台,2019-08-16,08,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,松山西,和気駐在所,382019,愛媛県,松山市,馬木町,2019-10-07,12,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,和気駐在所,382019,愛媛県,松山市,和気町１丁目,2019-05-09,13,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松山西,和気駐在所,382019,愛媛県,松山市,和気町１丁目,2019-06-01,07,その他,10歳代,その他,施錠せず
窃盗,自転車盗,松山西,和気駐在所,382019,愛媛県,松山市,和気町１丁目,2019-08-27,12,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,和気駐在所,382019,愛媛県,松山市,和気町１丁目,2019-10-08,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,和気駐在所,382019,愛媛県,松山市,和気町２丁目,2019-07-20,19,道路上,10歳代,中学生,施錠せず
窃盗,自転車盗,松山西,北条交番,382019,愛媛県,松山市,小川,2018-11-15,19,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山西,北条交番,382019,愛媛県,松山市,府中,2019-10-04,17,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山西,北条交番,382019,愛媛県,松山市,北条辻,2019-08-03,08,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松山西,北条交番,382019,愛媛県,松山市,北条辻,2019-09-05,21,一戸建住宅,70歳以上,その他,施錠せず
窃盗,自転車盗,松山西,粟井駐在所,382019,愛媛県,松山市,小川,2019-01-20,00,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松山西,粟井駐在所,382019,愛媛県,松山市,小川,2019-08-17,07,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,松山西,粟井駐在所,382019,愛媛県,松山市,鹿峰,2019-03-12,07,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,伊予,駅前交番,382108,愛媛県,伊予市,米湊,2018-07-01,不明,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,伊予,駅前交番,382108,愛媛県,伊予市,米湊,2019-02-06,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,伊予,駅前交番,382108,愛媛県,伊予市,米湊,2019-10-15,18,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,伊予,駅前交番,382108,愛媛県,伊予市,下吾川,2019-03-08,11,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,伊予,駅前交番,382108,愛媛県,伊予市,灘町,2019-10-20,18,その他,20歳代,その他,施錠せず
窃盗,自転車盗,伊予,駅前交番,384011,愛媛県,松前町,大字昌農内,2019-11-11,07,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,伊予,駅前交番,384011,愛媛県,松前町,大字筒井,2019-05-06,12,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,伊予,駅前交番,384011,愛媛県,松前町,大字南黒田,2019-12-05,16,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字上高柳,2019-12-07,17,一戸建住宅,20歳代,その他,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字北黒田,2019-09-30,23,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字筒井,2019-01-21,17,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字筒井,2019-03-06,13,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字筒井,2019-04-22,19,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字筒井,2019-07-09,16,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字西古泉,2019-06-04,10,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,伊予,松前交番,384011,愛媛県,松前町,大字浜,2019-12-19,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,伊予,北伊予駐在所,384011,愛媛県,松前町,大字神崎,2019-12-04,06,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,伊予,北伊予駐在所,384011,愛媛県,松前町,大字昌農内,2019-11-30,21,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,伊予,北伊予駐在所,384011,愛媛県,松前町,大字中川原,2019-04-27,23,一戸建住宅,40歳代,その他,施錠せず
窃盗,自転車盗,伊予,北伊予駐在所,384011,愛媛県,松前町,大字横田,2019-08-26,07,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,大洲,中央交番,382078,愛媛県,大洲市,大洲,2019-08-04,19,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,大洲,中央交番,382078,愛媛県,大洲市,北只,2019-04-16,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大洲,中央交番,382078,愛媛県,大洲市,中村,2019-01-08,06,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,大洲,中央交番,382078,愛媛県,大洲市,中村,2019-06-23,17,一戸建住宅,10歳代,高校生,施錠せず
窃盗,自転車盗,大洲,八多喜駐在所,382078,愛媛県,大洲市,八多喜町,2019-01-21,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大洲,八多喜駐在所,382078,愛媛県,大洲市,春賀,2019-01-30,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,大洲,内子交番,384224,愛媛県,内子町,内子,2019-04-15,07,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,大洲,内子交番,384224,愛媛県,内子町,内子,2019-06-15,20,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,八幡浜,伊方駐在所,384429,愛媛県,伊方町,湊浦,2019-11-05,07,一戸建住宅,50歳代,その他,施錠せず
窃盗,自転車盗,八幡浜,みなと交番,382043,愛媛県,八幡浜市,向灘,2019-11-09,15,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,八幡浜,みなと交番,382043,愛媛県,八幡浜市,,2019-05-06,10,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,八幡浜,みなと交番,382043,愛媛県,八幡浜市,,2019-10-19,10,道路上,50歳代,その他,施錠せず
窃盗,自転車盗,八幡浜,みなと交番,382043,愛媛県,八幡浜市,,2019-11-04,13,その他,65-69歳,その他,施錠せず
窃盗,自転車盗,西予,西予警察署所在地,382141,愛媛県,西予市,宇和町卯之町３丁目,2019-10-19,20,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,西予,西予警察署所在地,382141,愛媛県,西予市,宇和町卯之町５丁目,2019-10-02,21,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,西予,三瓶駐在所,382141,愛媛県,西予市,三瓶町朝立,2019-04-15,12,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,西予,野村交番,382141,愛媛県,西予市,野村町野村,2019-04-27,12,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,伊吹町,2019-09-12,17,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,恵美須町２丁目,2019-08-12,09,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,柿原,2019-10-13,18,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,栄町港１丁目,2019-01-28,19,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,新町１丁目,2019-04-23,08,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,新町２丁目,2019-01-09,00,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,新町２丁目,2019-04-26,23,道路上,40歳代,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,鶴島町,2019-09-17,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,丸穂町１丁目,2019-04-13,10,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,丸穂町４丁目,2019-03-09,18,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,宇和島,駅前交番,382035,愛媛県,宇和島市,御幸町１丁目,2019-02-05,12,道路上,20歳代,その他,施錠せず
窃盗,自転車盗,宇和島,城南交番,382035,愛媛県,宇和島市,賀古町２丁目,2019-07-07,01,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,宇和島,城南交番,382035,愛媛県,宇和島市,坂下津,2019-07-23,19,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,宇和島,城南交番,382035,愛媛県,宇和島市,桜町,2019-08-24,14,その他,30歳代,その他,施錠せず
窃盗,自転車盗,宇和島,城南交番,382035,愛媛県,宇和島市,桝形町２丁目,2019-03-26,18,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,宇和島,城南交番,382035,愛媛県,宇和島市,長堀２丁目,2019-08-03,19,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,宇和島,城南交番,382035,愛媛県,宇和島市,別当２丁目,2019-01-11,00,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,宇和島,城南交番,382035,愛媛県,宇和島市,保手１丁目,2019-12-06,18,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,宇和島,来駐在所,382035,愛媛県,宇和島市,宮下,2019-04-24,06,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,宇和島,来駐在所,382035,愛媛県,宇和島市,寄松,2019-06-19,18,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,宇和島,遊子駐在所,382035,愛媛県,宇和島市,遊子,2019-03-20,08,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,宇和島,三間駐在所,382035,愛媛県,宇和島市,三間町宮野下,2019-05-01,07,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,宇和島,鬼北交番,384887,愛媛県,鬼北町,大字近永,2019-10-22,07,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,宇和島,鬼北交番,384887,愛媛県,鬼北町,大字永野市,2019-12-04,11,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,,2019-05-11,17,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,和泉北４丁目,2019-08-31,17,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,土居町,2019-08-29,18,４階建て以上共同住宅,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,古川北３丁目,2019-05-10,20,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,西石井１丁目,2018-12-28,18,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,西石井２丁目,2019-12-07,02,道路上,70歳以上,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,東石井４丁目,2019-12-17,19,その他の住宅（３階建て以下共同住宅等）,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,東石井５丁目,2019-10-25,20,４階建て以上共同住宅,20歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,居相３丁目,2019-01-17,09,一戸建住宅,10歳代,中学生,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,北井門２丁目,2019-05-25,19,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,北井門５丁目,2019-06-02,00,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,星岡４丁目,2019-11-30,16,その他の住宅（３階建て以下共同住宅等）,10歳代,中学生,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,北土居３丁目,2019-01-25,20,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山南,石井交番,382019,愛媛県,松山市,北土居３丁目,2019-05-27,05,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,北久米町,2019-03-24,19,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,北久米町,2019-10-20,16,道路上,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,高井町,2019-04-20,15,その他の住宅（３階建て以下共同住宅等）,20歳代,その他,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,鷹子町,2019-01-20,07,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,鷹子町,2019-03-19,07,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,鷹子町,2019-12-14,13,その他の住宅（３階建て以下共同住宅等）,50歳代,その他,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,福音寺町,2019-02-26,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,福音寺町,2019-03-27,08,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,福音寺町,2019-07-28,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,福音寺町,2019-09-08,15,道路上,10歳代,中学生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,福音寺町,2019-10-02,11,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,福音寺町,2019-12-20,19,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,南久米町,2018-12-10,16,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,南久米町,2018-12-10,16,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,南久米町,2019-04-08,21,その他の住宅（３階建て以下共同住宅等）,10歳代,その他,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,南久米町,2019-07-29,08,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,久米交番,382019,愛媛県,松山市,南久米町,2019-12-16,17,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,浮穴駐在所,382019,愛媛県,松山市,森松町,2019-01-19,22,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,浮穴駐在所,382019,愛媛県,松山市,森松町,2019-10-03,20,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,小野交番,382019,愛媛県,松山市,平井町,2019-08-08,19,一戸建住宅,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,小野交番,382019,愛媛県,松山市,平井町,2019-09-08,07,その他,10歳代,その他,施錠せず
窃盗,自転車盗,松山南,久谷駐在所,382019,愛媛県,松山市,上野町,2019-08-12,11,一戸建住宅,10歳代,小学生,施錠せず
窃盗,自転車盗,松山南,久谷駐在所,382019,愛媛県,松山市,恵原町,2019-10-10,15,一戸建住宅,30歳代,その他,施錠せず
窃盗,自転車盗,松山南,重信交番,382159,愛媛県,東温市,志津川,2019-05-21,07,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,重信交番,382159,愛媛県,東温市,志津川,2019-06-17,14,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松山南,重信交番,382159,愛媛県,東温市,樋口,2019-11-11,19,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松山南,重信交番,382159,愛媛県,東温市,見奈良,2019-03-03,17,その他の住宅（３階建て以下共同住宅等）,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,重信交番,382159,愛媛県,東温市,見奈良,2019-07-20,17,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松山南,重信交番,382159,愛媛県,東温市,横河原,2019-01-09,07,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,重信交番,382159,愛媛県,東温市,横河原,2019-07-08,07,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,朝生田町１丁目,2019-01-11,18,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,朝生田町２丁目,2019-09-12,03,道路上,50歳代,その他,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,朝生田町５丁目,2019-01-20,11,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,朝生田町６丁目,2019-01-12,14,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,市坪北１丁目,2019-11-04,20,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,古川北２丁目,2019-04-01,09,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,古川西１丁目,2019-07-20,13,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,古川南３丁目,2019-10-16,17,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,天山１丁目,2019-09-11,14,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,和泉南３丁目,2019-08-24,17,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松山南,朝生田交番,382019,愛媛県,松山市,和泉南６丁目,2019-12-24,21,一戸建住宅,10歳代,中学生,施錠せず
